[2026-06-27 12:55:50] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:55:56] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:01] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:06] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:11] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:17] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:22] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:27] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:32] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 12:56:37] INFO     cv_attendance.cv_engine: [AttendanceFramePipeline] original=5120x1440 | after_crop=2472x1348 | final_ai=923x503 | source_crop=True | ai_resize=True
[2026-06-27 15:29:16] INFO     cv_attendance.vision.face_detector: Loading InsightFace model 'buffalo_l'...
